datetime, temp, humidity, pressure, pitch, roll, yaw, accel_x, accel_y, accel_z,
17:44:31, 55.35728, 32.96344, 29.58199, 357.40522, 12.91114, 133.23048, 0.04316, 0.21851, 0.93287,
17:44:32, 55.41217, 31.18224, 29.58191, 357.34059, 12.90036, 133.27344, 0.0434, 0.21754, 0.9319,
17:44:32, 55.43047, 30.31718, 29.58083, 357.36922, 12.82231, 133.29844, 0.04194, 0.21754, 0.93336,
17:44:33, 55.41217, 26.23448, 29.58086, 357.36936, 12.82159, 133.26758, 0.04291, 0.21827, 0.93409,
17:44:34, 55.46707, 30.45763, 29.58214, 357.4048, 12.81434, 133.24628, 0.04316, 0.21851, 0.93312,
17:44:35, 55.41217, 31.35461, 29.58154, 357.44825, 12.81483, 133.20538, 0.04316, 0.21827, 0.93653,
17:44:35, 55.44877, 31.361, 29.58109, 357.44452, 12.82229, 133.21053, 0.04122, 0.21851, 0.93775,
17:44:36, 55.44877, 31.34504, 29.58097, 357.43499, 12.81936, 133.20466, 0.04267, 0.21803, 0.93555,
17:44:37, 55.54025, 31.25566, 29.58021, 357.46487, 12.78387, 133.25489, 0.04243, 0.21851, 0.93775,
17:44:38, 55.59515, 31.42484, 29.57994, 357.46012, 12.77805, 133.23874, 0.04413, 0.21851, 0.93433,
17:44:38, 55.55855, 31.2397, 29.58044, 357.45147, 12.79739, 133.27215, 0.04219, 0.2173, 0.9358,
17:44:39, 55.44877, 31.39611, 29.57971, 357.41161, 12.80974, 133.25957, 0.04243, 0.21924, 0.93287,
17:44:40, 55.52196, 30.84388, 29.57984, 357.38399, 12.83241, 133.21281, 0.04267, 0.21657, 0.93433,
17:44:40, 55.54025, 31.26524, 29.58004, 357.37254, 12.82652, 133.15432, 0.04243, 0.21681, 0.93409,
17:44:41, 55.54025, 31.38015, 29.57979, 357.3489, 12.81214, 133.13305, 0.04388, 0.21803, 0.93385,
17:44:42, 55.68663, 31.55891, 29.57931, 357.38452, 12.8237, 133.1614, 0.0434, 0.21948, 0.93628,
17:44:42, 55.63174, 31.47911, 29.57894, 357.41516, 12.84789, 133.15988, 0.04388, 0.21706, 0.93628,
17:44:43, 55.61344, 31.28439, 29.57897, 357.44414, 12.76887, 133.16768, 0.04291, 0.21803, 0.93628,
17:44:44, 55.54025, 31.35142, 29.57973, 357.44309, 12.78409, 133.13116, 0.04194, 0.21803, 0.93506,
17:44:45, 55.66834, 29.95647, 29.58053, 357.41102, 12.79039, 133.14522, 0.04316, 0.21803, 0.87438,
17:44:45, 55.43047, 31.57806, 29.58047, 357.39805, 12.89809, 133.15597, 0.04461, 0.21924, 0.99696,
