datetime, temp, humidity, pressure, pitch, roll, yaw, accel_x, accel_y, accel_z,
18:21:15, 54.25944, 38.8018, 29.61121, 357.4128, 12.6015, 133.07786, 0.0417, 0.2156, 0.93433,
18:21:16, 54.20455, 38.77307, 29.61087, 357.43493, 12.60627, 133.04707, 0.04291, 0.2173, 0.93238,
18:21:16, 54.25944, 39.25508, 29.61088, 357.41031, 12.51085, 133.0208, 0.04267, 0.21633, 0.93458,
18:21:17, 54.16795, 38.98056, 29.61077, 357.39255, 12.54979, 133.08192, 0.04291, 0.2173, 0.93287,
18:21:18, 54.22284, 39.18805, 29.611, 357.41332, 12.54435, 133.13798, 0.04291, 0.21657, 0.9358,
18:21:18, 54.24114, 39.34446, 29.6115, 357.35912, 12.51055, 133.20225, 0.04291, 0.21681, 0.93409,
18:21:19, 54.25944, 39.35723, 29.61019, 357.35483, 12.55995, 133.27094, 0.04461, 0.21657, 0.93458,
18:21:20, 54.35093, 39.41468, 29.61033, 357.38076, 12.60234, 133.33139, 0.04316, 0.21706, 0.93214,
18:21:21, 54.35093, 39.85201, 29.61104, 357.35741, 12.6542, 133.36149, 0.0434, 0.2173, 0.93312,
18:21:21, 54.36922, 39.75943, 29.61086, 357.35915, 12.65925, 133.37237, 0.04122, 0.21633, 0.93433,
18:21:22, 54.38752, 39.78497, 29.61172, 357.37917, 12.64857, 133.36743, 0.04243, 0.21706, 0.93433,
18:21:23, 54.25944, 39.57429, 29.61194, 357.38705, 12.6052, 133.40057, 0.04413, 0.2156, 0.93555,
18:21:24, 54.35093, 40.16483, 29.61026, 357.36114, 12.54145, 133.43833, 0.04049, 0.21633, 0.93433,
18:21:24, 54.29603, 39.63494, 29.60986, 357.36275, 12.50655, 133.42548, 0.0417, 0.21609, 0.93287,
18:21:25, 54.31433, 39.85201, 29.61019, 357.34369, 12.44241, 133.4384, 0.04219, 0.21657, 0.93628,
18:21:26, 54.40582, 39.68282, 29.61063, 357.2828, 12.35392, 133.46888, 0.04364, 0.2173, 0.93701,
18:21:26, 54.44241, 39.77858, 29.60987, 357.2612, 12.38185, 133.47728, 0.0434, 0.21681, 0.93604,
18:21:27, 54.5339, 38.65816, 29.61055, 357.2503, 12.37456, 133.47288, 0.04316, 0.21633, 0.93458,
18:21:28, 54.24114, 45.72229, 29.61034, 357.25765, 12.44473, 133.48343, 0.04194, 0.21657, 0.99769,
18:21:28, 54.38752, 39.75943, 29.6105, 357.26818, 12.46521, 133.46972, 0.04267, 0.21681, 0.9336,
18:21:29, 54.46071, 39.75943, 29.61106, 357.25941, 12.4479, 133.41872, 0.04388, 0.21657, 0.93312,
18:21:30, 54.44241, 40.04034, 29.61103, 357.25535, 12.48567, 133.36929, 0.04267, 0.2173, 0.93531,
18:21:31, 54.35093, 39.89669, 29.61121, 357.25378, 12.47576, 133.32614, 0.04291, 0.21778, 0.93531,
18:21:31, 54.38752, 39.83285, 29.61075, 357.21939, 12.48697, 133.23761, 0.04194, 0.21584, 0.93409,
18:21:32, 54.44241, 39.99245, 29.61086, 357.23134, 12.48619, 133.18742, 0.04267, 0.21633, 0.93506,
18:21:33, 54.47901, 39.82647, 29.61082, 357.25444, 12.49052, 133.14789, 0.04316, 0.21657, 0.93433,
18:21:33, 54.42411, 37.90482, 29.61078, 357.24611, 12.4918, 133.13955, 0.0417, 0.21706, 0.93555,
18:21:34, 54.40582, 39.85519, 29.60983, 357.29906, 12.4979, 133.13104, 0.04219, 0.21778, 0.93336,
18:21:35, 54.5522, 38.83053, 29.60956, 357.33072, 12.54144, 133.18191, 0.04194, 0.21706, 0.93336,
18:21:36, 54.57049, 38.78584, 29.61006, 357.31063, 12.56023, 133.23065, 0.0434, 0.21657, 0.93117,
18:21:36, 54.5156, 40.07545, 29.6108, 357.30298, 12.59666, 133.24918, 0.0417, 0.21754, 0.93312,
18:21:37, 54.44241, 39.66367, 29.61045, 357.36954, 12.57881, 133.25877, 0.04316, 0.2173, 0.93263,
18:21:38, 54.62539, 39.47853, 29.61023, 357.35508, 12.50954, 133.24717, 0.04243, 0.21657, 0.93385,
18:21:38, 54.5156, 39.75305, 29.61164, 357.35852, 12.49151, 133.26979, 0.04097, 0.21609, 0.9336,
18:21:39, 54.44241, 38.95183, 29.61188, 357.38305, 12.56504, 133.24311, 0.04194, 0.2173, 0.93263,
18:21:40, 54.47901, 39.09547, 29.61111, 357.36253, 12.55232, 133.25001, 0.04316, 0.2173, 0.93238,
